ENT,MUN,LOC50K,ID_VIV,COBERTURA,ESTRATO,UPM,FACTOR,CLAVIVP,ID_MII,MPER,MCONRES,MSEXO,MEDAD,MFECEMIM,MFECEMIA,MCAUSAEMIG_V,MLUGORI_C,MPAIDES_C,MPAIRES,MFECRETM,MFECRETA,MCAUSARETO_V,MCONRESACT,MPERLS,TAMLOC
09,013,0001,090130001214,2,09-013-0001-00,00031,31,04,09013000121402,02,1,3,32,04,2018,9999,009,221,3,04,2018,9999,1,02,5
09,013,0001,090130001225,2,09-013-0001-00,00031,31,04,09013000122501,01,1,1,44,12,2019,9999,009,221,3,12,2019,9999,1,01,5
09,013,0001,090130001225,2,09-013-0001-00,00031,31,04,09013000122502,02,1,3,28,12,2019,9999,009,221,3,12,2019,9999,1,02,5
09,013,0001,090130001394,2,09-013-0001-00,00041,31,01,09013000139401,01,1,1,40,09,2016,0102,009,221,1,,,,,,5
09,013,0001,090130001394,2,09-013-0001-00,00041,31,01,09013000139402,02,1,3,37,09,2016,0301,009,221,1,,,,,,5
09,013,0001,090130001394,2,09-013-0001-00,00041,31,01,09013000139403,03,1,3,13,09,2016,0301,009,221,1,,,,,,5
09,013,0001,090130001457,2,09-013-0001-00,00042,31,01,09013000145701,01,1,3,999,99,9999,9999,999,999,9,,,,,,5
09,013,0001,090130001596,2,09-013-0001-00,00043,31,01,09013000159601,01,1,1,23,08,2015,0501,009,221,2,,,,,,5
09,013,0001,090130001902,2,09-013-0001-00,00052,31,02,09013000190201,01,1,1,999,99,9999,9999,999,999,9,,,,,,5
09,013,0001,090130001912,2,09-013-0001-00,00052,31,02,09013000191201,01,1,1,33,01,2017,0102,009,214,2,,,,,,5
09,013,0001,090130001931,2,09-013-0001-00,00052,31,01,09013000193101,01,1,1,24,06,2017,0101,009,221,1,,,,,,5
09,013,0001,090130001973,2,09-013-0001-00,00054,31,02,09013000197301,01,1,1,38,01,2020,0102,009,221,1,,,,,,5
09,013,0001,090130001996,2,09-013-0001-00,00054,31,02,09013000199601,01,1,1,22,12,2018,0102,009,221,3,06,2019,0301,1,06,5
09,013,0001,090130002071,2,09-013-0001-00,00056,32,01,09013000207101,01,1,1,49,01,2017,0101,009,221,1,,,,,,5
09,013,0001,090130002233,2,09-013-0001-00,00059,31,01,09013000223301,02,1,1,17,08,2016,0101,009,221,1,,,,,,5
09,013,0001,090130002234,2,09-013-0001-00,00059,31,01,09013000223401,02,1,1,17,08,2016,0101,009,221,1,,,,,,5
09,013,0001,090130002421,2,09-013-0001-00,00062,31,02,09013000242101,01,1,1,33,10,2019,0101,009,221,3,10,2019,0403,1,03,5
09,013,0001,090130002447,2,09-013-0001-00,00064,31,04,09013000244701,01,1,1,30,07,2019,0501,009,221,1,,,,,,5
09,013,0001,090130002448,2,09-013-0001-00,00064,31,04,09013000244801,01,1,1,21,01,2019,0501,009,213,2,,,,,,5
09,013,0001,090130002449,2,09-013-0001-00,00064,31,04,09013000244901,01,1,3,29,11,2018,0401,009,999,9,,,,,,5
09,013,0001,090130003010,2,09-013-0001-00,00086,32,01,09013000301001,01,1,1,40,05,2018,0101,009,221,1,,,,,,5
09,013,0001,090130003147,2,09-013-0001-00,00090,31,02,09013000314701,01,1,1,35,99,9999,9999,999,999,9,,,,,,5
09,013,0001,090130003420,2,09-013-0001-00,00098,31,01,09013000342001,01,1,3,21,07,2018,0501,009,315,3,12,2018,0102,1,04,5
09,013,0000,090130003628,2,09-013-0000-03,00003,10,01,09013000362801,01,1,3,21,01,2016,0101,009,221,1,,,,,,1
09,013,0000,090130003779,2,09-013-0000-03,00003,10,01,09013000377901,01,1,3,16,11,2019,0101,009,221,1,,,,,,1
09,013,0000,090130003779,2,09-013-0000-03,00003,10,01,09013000377902,02,1,1,15,10,2019,0501,009,221,1,,,,,,1
09,013,0000,090130003865,2,09-013-0000-03,00004,9,02,09013000386501,01,1,3,13,07,2015,0302,009,408,3,99,9999,0301,1,99,1
09,013,0000,090130003890,2,09-013-0000-03,00004,9,01,09013000389001,01,1,1,45,07,2015,0301,009,221,3,01,2018,0801,1,01,1
09,013,0000,090130003919,2,09-013-0000-03,00008,8,01,09013000391901,01,1,3,32,02,2020,9999,002,221,3,03,2020,9999,1,01,1
09,014,0001,090140000043,2,09-014-0001-00,00001,33,04,09014000004301,01,1,3,56,03,2018,0809,008,221,1,,,,,,5
09,014,0001,090140000099,2,09-014-0001-00,00002,32,04,09014000009901,01,1,3,24,02,2019,0102,009,214,2,,,,,,5
09,014,0001,090140000099,2,09-014-0001-00,00002,32,04,09014000009902,02,1,3,23,04,2018,0501,009,419,2,,,,,,5
09,014,0001,090140000109,2,09-014-0001-00,00002,32,04,09014000010901,01,1,1,29,05,2019,0102,009,217,2,,,,,,5
09,014,0001,090140000381,2,09-014-0001-00,00004,30,04,09014000038101,01,1,3,25,11,2015,0501,009,221,1,,,,,,5
09,014,0001,090140000418,2,09-014-0001-00,00004,30,04,09014000041801,01,1,1,34,03,2020,0401,009,419,2,,,,,,5
09,014,0001,090140000447,2,09-014-0001-00,00005,28,02,09014000044701,01,1,3,28,12,2017,0102,009,415,2,,,,,,5
09,014,0001,090140000492,2,09-014-0001-00,00005,28,04,09014000049201,01,1,1,999,99,9999,9999,999,999,9,,,,,,5
09,014,0001,090140000512,2,09-014-0001-00,00005,28,04,09014000051201,01,1,1,26,09,2019,0501,009,415,2,,,,,,5
09,014,0001,090140000632,2,09-014-0001-00,00006,32,04,09014000063201,01,1,3,35,09,2017,0102,009,402,3,03,2018,0102,3,,5
09,014,0001,090140000639,2,09-014-0001-00,00006,32,04,09014000063901,01,1,3,30,02,2016,0401,009,446,2,,,,,,5
09,014,0001,090140000654,2,09-014-0001-00,00006,32,04,09014000065401,01,1,1,45,12,2015,0101,015,221,3,04,2018,0301,3,,5
09,014,0001,090140000662,2,09-014-0001-00,00006,32,04,09014000066201,01,1,3,28,11,2017,0401,009,439,2,,,,,,5
09,014,0001,090140000670,2,09-014-0001-00,00006,32,04,09014000067001,01,1,1,18,07,2019,0501,009,221,1,,,,,,5
09,014,0001,090140000670,2,09-014-0001-00,00006,32,04,09014000067002,02,1,1,20,07,2019,0501,009,439,2,,,,,,5
09,014,0001,090140000791,2,09-014-0001-00,00008,30,04,09014000079101,01,1,3,59,99,9999,9999,999,999,9,,,,,,5
09,014,0001,090140000810,2,09-014-0001-00,00008,30,04,09014000081001,01,1,1,40,04,2015,0102,009,402,2,,,,,,5
09,014,0001,090140000819,2,09-014-0001-00,00008,30,04,09014000081901,01,1,3,31,01,2019,0102,009,402,2,,,,,,5
09,014,0001,090140000838,2,09-014-0001-00,00008,30,04,09014000083801,01,1,1,29,08,2017,0102,009,221,3,02,2019,0301,3,,5
09,014,0001,090140000847,2,09-014-0001-00,00008,30,04,09014000084701,01,1,3,32,04,2018,0301,009,419,2,,,,,,5
09,014,0001,090140000848,2,09-014-0001-00,00008,30,04,09014000084801,01,1,1,36,02,2017,0401,009,999,9,,,,,,5
09,014,0001,090140000851,2,09-014-0001-00,00008,30,04,09014000085101,01,1,1,22,12,2018,0501,009,419,3,06,2019,0301,1,03,5
09,014,0001,090140000881,2,09-014-0001-00,00009,29,06,09014000088101,01,1,1,41,99,9999,9999,999,999,9,,,,,,5
09,014,0001,090140000903,2,09-014-0001-00,00010,31,04,09014000090301,01,1,3,54,03,2017,0301,009,221,1,,,,,,5
09,014,0001,090140000920,2,09-014-0001-00,00010,31,04,09014000092001,01,1,3,24,06,2019,0501,009,445,2,,,,,,5
09,014,0001,090140000922,2,09-014-0001-00,00010,31,04,09014000092201,02,1,3,31,11,2019,0401,009,431,2,,,,,,5
09,014,0001,090140000922,2,09-014-0001-00,00010,31,04,09014000092202,01,1,1,28,01,2019,0501,009,221,3,01,2020,0502,1,04,5
09,014,0001,090140000939,2,09-014-0001-00,00010,31,04,09014000093901,01,1,1,26,03,2016,0501,017,221,3,02,2017,0301,1,02,5
09,014,0001,090140000951,2,09-014-0001-00,00010,31,04,09014000095101,01,1,3,25,09,2017,0501,009,213,2,,,,,,5
09,014,0001,090140000955,2,09-014-0001-00,00010,31,04,09014000095501,01,1,3,92,99,9999,9999,999,999,9,,,,,,5
09,014,0001,090140000956,2,09-014-0001-00,00010,31,04,09014000095601,01,1,3,24,06,2018,0501,009,221,1,,,,,,5
09,014,0001,090140001003,2,09-014-0001-00,00010,31,04,09014000100301,01,1,1,29,08,2018,0102,020,247,3,12,2019,0102,1,03,5
09,014,0001,090140001005,2,09-014-0001-00,00010,31,04,09014000100501,02,1,1,32,08,2019,9999,009,999,9,,,,,,5
09,014,0001,090140001006,2,09-014-0001-00,00010,31,04,09014000100601,01,1,1,35,01,2020,9999,009,335,2,,,,,,5
09,014,0001,090140001006,2,09-014-0001-00,00010,31,04,09014000100602,02,1,3,27,01,2020,9999,009,335,2,,,,,,5
09,014,0001,090140001012,2,09-014-0001-00,00010,31,04,09014000101201,01,1,1,29,10,2015,0501,009,440,2,,,,,,5
09,014,0001,090140001072,2,09-014-0001-00,00011,30,02,09014000107201,01,1,3,16,08,2019,0501,009,213,2,,,,,,5
09,014,0001,090140001084,2,09-014-0001-00,00011,30,02,09014000108401,01,1,3,24,10,2018,0501,009,415,3,01,2019,0301,1,99,5
09,014,0001,090140001229,2,09-014-0001-00,00014,35,01,09014000122901,01,1,3,32,07,2018,0102,009,415,2,,,,,,5
09,014,0001,090140001248,2,09-014-0001-00,00014,35,04,09014000124801,01,1,1,17,01,2020,0301,009,221,1,,,,,,5
09,014,0001,090140001248,2,09-014-0001-00,00014,35,04,09014000124802,02,1,1,10,01,2020,0301,009,221,1,,,,,,5
09,014,0001,090140001274,2,09-014-0001-00,00014,35,04,09014000127401,01,1,3,32,01,2017,0102,009,221,3,11,2019,0102,1,01,5
09,014,0001,090140001274,2,09-014-0001-00,00014,35,04,09014000127402,02,1,1,33,01,2017,0102,009,221,3,11,2019,0102,1,02,5
09,014,0001,090140001284,2,09-014-0001-00,00014,35,04,09014000128401,01,1,1,45,09,2016,0102,009,221,3,08,2019,0102,1,01,5
09,014,0001,090140001286,2,09-014-0001-00,00014,35,04,09014000128601,01,1,3,22,03,2019,0101,009,415,2,,,,,,5
09,014,0001,090140001293,2,09-014-0001-00,00014,35,04,09014000129301,01,1,3,26,11,2019,0102,009,402,2,,,,,,5
09,014,0001,090140001307,2,09-014-0001-00,00014,35,04,09014000130701,01,1,1,28,10,2015,0501,009,415,3,07,2019,0502,1,02,5
09,014,0001,090140001339,2,09-014-0001-00,00015,29,04,09014000133901,03,1,1,67,11,2019,0403,009,415,2,,,,,,5
09,014,0001,090140001339,2,09-014-0001-00,00015,29,04,09014000133902,04,1,3,33,12,2018,0101,009,425,2,,,,,,5
09,014,0001,090140001339,2,09-014-0001-00,00015,29,04,09014000133903,01,1,1,28,04,2019,0501,009,415,2,,,,,,5
09,014,0001,090140001339,2,09-014-0001-00,00015,29,04,09014000133904,02,1,3,24,08,2019,0501,009,415,2,,,,,,5
09,014,0001,090140001372,2,09-014-0001-00,00015,29,02,09014000137201,01,1,1,30,09,2015,0501,009,402,2,,,,,,5
09,014,0001,090140001403,2,09-014-0001-00,00015,29,04,09014000140301,01,1,3,32,09,2019,0501,009,439,2,,,,,,5
09,014,0001,090140001414,2,09-014-0001-00,00015,29,04,09014000141401,01,1,3,36,08,2016,0401,009,402,2,,,,,,5
09,014,0001,090140001453,2,09-014-0001-00,00015,29,04,09014000145301,01,1,1,25,08,2016,0501,009,221,3,06,2018,0102,1,02,5
09,014,0001,090140001499,2,09-014-0001-00,00015,29,04,09014000149901,01,1,1,29,02,2018,0101,009,419,2,,,,,,5
09,014,0001,090140001525,2,09-014-0001-00,00016,34,04,09014000152501,01,1,1,45,02,2016,0101,009,217,3,03,2017,0101,3,,5
09,014,0001,090140001525,2,09-014-0001-00,00016,34,04,09014000152502,02,1,3,45,03,2016,0101,009,217,3,03,2017,0101,3,,5
09,014,0001,090140001534,2,09-014-0001-00,00016,34,04,09014000153401,01,1,3,23,09,2017,0102,009,221,3,12,2018,0102,1,01,5
09,014,0001,090140001565,2,09-014-0001-00,00016,34,04,09014000156501,01,1,1,22,12,2016,0501,009,214,3,12,2016,0501,1,01,5
09,014,0001,090140001600,2,09-014-0001-00,00016,34,01,09014000160001,01,1,1,25,02,2016,0301,009,211,2,,,,,,5
09,014,0001,090140001611,2,09-014-0001-00,00017,28,04,09014000161101,01,1,3,50,12,2015,0101,009,221,1,,,,,,5
09,014,0001,090140001631,2,09-014-0001-00,00018,32,04,09014000163101,01,1,1,32,06,2018,0102,009,315,3,03,2019,0102,1,01,5
09,014,0001,090140001649,2,09-014-0001-00,00018,32,04,09014000164901,01,1,3,29,06,2017,0409,009,435,3,06,2019,0409,1,03,5
09,014,0001,090140001660,2,09-014-0001-00,00019,36,04,09014000166001,01,1,3,20,09,2017,0102,009,415,2,,,,,,5
09,014,0001,090140001680,2,09-014-0001-00,00019,36,04,09014000168001,01,1,1,27,07,2016,0401,009,330,2,,,,,,5
09,014,0001,090140001683,2,09-014-0001-00,00019,36,04,09014000168301,01,1,1,23,08,2019,0501,009,419,2,,,,,,5
09,014,0001,090140001706,2,09-014-0001-00,00019,36,04,09014000170601,02,1,1,40,07,2015,0102,009,221,1,,,,,,5
09,014,0001,090140001717,2,09-014-0001-00,00019,36,02,09014000171701,01,1,1,22,06,2018,0501,009,330,3,01,2019,0501,3,,5
09,014,0001,090140001728,2,09-014-0001-00,00019,36,04,09014000172801,01,1,1,21,09,2019,0501,009,415,3,12,2019,0501,1,03,5
09,014,0001,090140001754,2,09-014-0001-00,00019,36,04,09014000175401,01,1,1,30,08,2018,0501,009,402,2,,,,,,5
09,014,0001,090140001778,2,09-014-0001-00,00019,36,02,09014000177801,01,1,1,24,09,2015,0501,009,402,2,,,,,,5
09,014,0001,090140001799,2,09-014-0001-00,00019,36,04,09014000179901,01,1,1,33,12,2018,0301,009,250,2,,,,,,5
09,014,0001,090140001804,2,09-014-0001-00,00019,36,02,09014000180401,01,1,3,17,03,2016,0501,009,439,3,08,2016,0501,1,02,5
09,014,0001,090140001812,2,09-014-0001-00,00019,36,04,09014000181201,01,1,1,23,07,2018,0501,009,437,3,11,2018,0301,3,,5
09,014,0001,090140001838,2,09-014-0001-00,00020,29,04,09014000183801,01,1,1,32,03,2016,0301,009,221,3,10,2016,0102,1,01,5
09,014,0001,090140001840,2,09-014-0001-00,00020,29,04,09014000184001,01,1,1,33,05,2016,0301,009,419,2,,,,,,5
09,014,0001,090140001842,2,09-014-0001-00,00020,29,04,09014000184201,01,1,1,35,09,2017,0102,009,221,3,12,2018,0102,1,01,5
09,014,0001,090140001842,2,09-014-0001-00,00020,29,04,09014000184202,02,1,3,31,09,2019,0501,009,315,2,,,,,,5
09,014,0001,090140001842,2,09-014-0001-00,00020,29,04,09014000184203,03,1,1,33,09,2019,0101,009,315,2,,,,,,5
09,014,0001,090140001842,2,09-014-0001-00,00020,29,04,09014000184204,04,1,3,41,02,2017,0301,009,237,2,,,,,,5
09,014,0001,090140001919,2,09-014-0001-00,00020,29,04,09014000191901,01,1,1,24,03,2015,0501,009,204,3,03,2016,0301,1,04,5
09,014,0001,090140001934,2,09-014-0001-00,00020,29,04,09014000193401,01,1,1,38,05,2018,0102,009,446,3,12,2018,0409,1,01,5
09,014,0001,090140002027,2,09-014-0001-00,00023,41,05,09014000202701,01,1,1,999,99,9999,9999,999,999,9,,,,,,5
09,014,0001,090140002077,2,09-014-0001-00,00025,29,04,09014000207701,01,1,3,19,05,2015,0501,009,445,3,11,2015,0301,1,01,5
09,014,0001,090140002097,2,09-014-0001-00,00026,31,01,09014000209701,01,1,1,28,10,2016,0501,009,439,3,12,2019,0301,1,04,5
09,014,0001,090140002101,2,09-014-0001-00,00026,31,01,09014000210101,01,1,3,48,02,2019,0102,009,221,3,05,2019,0102,1,01,5
09,014,0001,090140002101,2,09-014-0001-00,00026,31,01,09014000210102,02,1,1,25,02,2019,9999,009,501,3,03,2019,9999,1,02,5
09,014,0001,090140002119,2,09-014-0001-00,00027,29,04,09014000211901,01,1,1,27,06,2016,0102,014,235,3,06,2019,0102,1,01,5
09,014,0001,090140002119,2,09-014-0001-00,00027,29,04,09014000211902,02,1,3,27,01,2017,0301,014,235,3,06,2019,0301,1,02,5
09,014,0001,090140002129,2,09-014-0001-00,00027,29,01,09014000212901,01,1,3,25,06,2015,0401,009,446,3,02,2019,0301,1,03,5
09,014,0001,090140002153,2,09-014-0001-00,00027,29,04,09014000215301,01,1,3,27,12,2019,0409,009,221,3,01,2020,0501,1,02,5
09,014,0001,090140002153,2,09-014-0001-00,00027,29,04,09014000215302,02,1,3,23,06,2018,0501,009,221,3,08,2018,0501,1,03,5
09,014,0001,090140002200,2,09-014-0001-00,00029,33,04,09014000220001,01,1,3,16,09,2016,0501,004,221,3,06,2017,0501,1,02,5
09,014,0001,090140002200,2,09-014-0001-00,00029,33,04,09014000220002,02,1,1,16,09,2017,0501,004,221,3,06,2018,0102,1,01,5
09,014,0001,090140002226,2,09-014-0001-00,00029,33,04,09014000222601,01,1,3,30,11,2015,0101,009,415,2,,,,,,5
09,014,0001,090140002226,2,09-014-0001-00,00029,33,04,09014000222602,02,1,3,25,02,2016,0101,009,221,1,,,,,,5
09,014,0001,090140002261,2,09-014-0001-00,00029,33,04,09014000226101,01,1,3,25,08,2017,0501,009,213,2,,,,,,5
09,014,0001,090140002266,2,09-014-0001-00,00029,33,01,09014000226601,01,1,3,25,12,2017,0101,009,415,2,,,,,,5
09,014,0001,090140002502,2,09-014-0001-00,00032,30,01,09014000250201,01,1,1,23,07,2018,0501,009,439,2,,,,,,5
09,014,0001,090140002531,2,09-014-0001-00,00032,30,02,09014000253101,01,1,3,74,06,2019,0301,009,213,2,,,,,,5
09,014,0001,090140002547,2,09-014-0001-00,00032,30,04,09014000254701,01,1,3,51,07,2019,0501,009,415,2,,,,,,5
09,014,0001,090140002728,2,09-014-0001-00,00035,31,02,09014000272801,01,1,3,35,09,2018,0501,009,221,1,,,,,,5
09,014,0001,090140002730,2,09-014-0001-00,00035,31,05,09014000273001,01,1,1,37,10,2019,0101,009,221,9,,,,,,5
09,014,0001,090140002756,2,09-014-0001-00,00035,31,04,09014000275601,01,1,3,41,08,2017,0401,009,221,1,,,,,,5
09,014,0001,090140002756,2,09-014-0001-00,00035,31,04,09014000275602,02,1,1,10,08,2018,0301,009,221,1,,,,,,5
09,014,0001,090140002823,2,09-014-0001-00,00037,30,04,09014000282301,01,1,3,21,08,2016,0501,009,424,3,01,2017,0501,1,01,5
09,014,0001,090140002859,2,09-014-0001-00,00038,33,04,09014000285901,01,1,3,33,03,2018,0301,009,204,3,06,2018,0301,1,01,5
09,014,0001,090140002872,2,09-014-0001-00,00038,33,04,09014000287201,02,1,1,33,03,2018,0102,009,214,3,07,2018,0906,1,01,5
09,014,0001,090140002872,2,09-014-0001-00,00038,33,04,09014000287202,01,1,3,33,03,2018,0102,009,214,3,07,2018,0906,1,02,5
09,014,0001,090140002927,2,09-014-0001-00,00038,33,04,09014000292701,01,1,3,8,05,2016,0301,009,204,3,01,2017,0301,1,02,5
09,014,0001,090140002927,2,09-014-0001-00,00038,33,04,09014000292702,02,1,1,39,01,2016,0102,009,204,3,01,2017,0102,1,01,5
09,014,0001,090140002927,2,09-014-0001-00,00038,33,04,09014000292703,04,1,3,6,01,2016,0301,009,204,3,01,2017,0301,1,03,5
09,014,0001,090140002927,2,09-014-0001-00,00038,33,04,09014000292704,03,1,1,4,01,2016,0301,009,204,3,01,2017,0301,1,04,5
09,014,0001,090140002974,2,09-014-0001-00,00039,29,04,09014000297401,01,1,3,30,05,2018,0101,009,214,2,,,,,,5
09,014,0001,090140002974,2,09-014-0001-00,00039,29,04,09014000297402,02,1,1,25,05,2015,0101,009,221,1,,,,,,5
09,014,0001,090140003036,2,09-014-0001-00,00042,40,04,09014000303601,01,1,3,25,02,2016,0501,009,415,2,,,,,,5
09,014,0001,090140003112,2,09-014-0001-00,00043,29,04,09014000311201,01,1,3,23,01,2019,0501,009,415,3,12,2019,0301,1,02,5
09,014,0001,090140003136,2,09-014-0001-00,00043,29,04,09014000313601,01,1,3,25,03,2016,0102,009,221,3,08,2019,0102,1,01,5
09,014,0001,090140003140,2,09-014-0001-00,00043,29,04,09014000314001,01,1,3,30,08,2015,0101,009,221,3,12,2015,0102,1,01,5
09,014,0001,090140003183,2,09-014-0001-00,00044,31,01,09014000318301,01,1,3,30,06,2019,0601,009,213,2,,,,,,5
09,014,0001,090140003183,2,09-014-0001-00,00044,31,01,09014000318302,02,1,3,30,09,2015,0102,009,400,2,,,,,,5
09,014,0001,090140003218,2,09-014-0001-00,00044,31,04,09014000321801,01,1,1,18,10,2019,0102,009,221,1,,,,,,5
09,014,0001,090140003286,2,09-014-0001-00,00046,30,04,09014000328601,01,1,3,27,07,2015,0501,009,415,2,,,,,,5
09,014,0001,090140003297,2,09-014-0001-00,00046,30,04,09014000329701,01,1,1,22,06,2016,0501,009,221,3,01,2019,0501,3,,5
09,014,0001,090140003323,2,09-014-0001-00,00046,30,04,09014000332301,01,1,3,31,08,2019,0102,009,313,2,,,,,,5
09,014,0001,090140003366,2,09-014-0001-00,00046,30,04,09014000336601,01,1,3,52,01,2019,0301,009,221,1,,,,,,5
09,014,0001,090140003366,2,09-014-0001-00,00046,30,04,09014000336602,02,1,1,20,01,2017,0301,009,221,1,,,,,,5
09,014,0001,090140003472,2,09-014-0001-00,00048,32,01,09014000347201,04,1,1,30,12,2017,1009,009,225,3,01,2019,1009,1,06,5
09,014,0001,090140003490,2,09-014-0001-00,00048,32,04,09014000349001,01,1,3,22,09,2018,0501,009,402,2,,,,,,5
09,014,0001,090140003559,2,09-014-0001-00,00048,32,04,09014000355901,01,1,3,22,11,2016,0509,009,217,2,,,,,,5
09,014,0001,090140003578,2,09-014-0001-00,00048,32,04,09014000357801,01,1,3,68,05,2016,9999,009,221,1,,,,,,5
09,014,0001,090140003638,2,09-014-0001-00,00048,32,04,09014000363801,01,1,3,75,99,9999,0101,999,221,1,,,,,,5
09,014,0001,090140003718,2,09-014-0001-00,00049,40,04,09014000371801,01,1,3,60,11,2018,0301,009,315,2,,,,,,5
09,014,0001,090140003718,2,09-014-0001-00,00049,40,04,09014000371802,02,1,3,60,11,2018,0301,009,315,2,,,,,,5
09,014,0001,090140003729,2,09-014-0001-00,00049,40,04,09014000372901,01,1,3,27,99,9999,9999,999,999,9,,,,,,5
09,014,0001,090140003751,2,09-014-0001-00,00050,35,02,09014000375101,01,1,1,999,99,9999,9999,999,999,9,,,,,,5
09,014,0001,090140003766,2,09-014-0001-00,00050,35,04,09014000376601,01,1,3,25,11,2018,0102,009,354,2,,,,,,5
09,014,0001,090140004030,2,09-014-0001-00,00054,32,04,09014000403001,01,1,1,26,04,2016,0501,009,315,3,09,2016,0501,1,01,5
09,014,0001,090140004064,2,09-014-0001-00,00054,32,04,09014000406401,02,1,3,33,03,2017,0301,009,221,1,,,,,,5
09,014,0001,090140004064,2,09-014-0001-00,00054,32,04,09014000406402,01,1,1,32,04,2017,0301,009,221,3,06,2019,0301,1,01,5
09,014,0001,090140004066,2,09-014-0001-00,00054,32,04,09014000406601,01,1,1,20,09,2019,0501,009,419,2,,,,,,5
09,014,0001,090140004070,2,09-014-0001-00,00054,32,04,09014000407001,01,1,3,28,09,2015,0401,014,221,1,,,,,,5
09,014,0001,090140004076,2,09-014-0001-00,00054,32,04,09014000407601,01,1,3,32,02,2019,0501,009,438,3,09,2019,0301,1,01,5
09,014,0001,090140004107,2,09-014-0001-00,00055,35,04,09014000410701,01,1,3,27,09,2016,0101,009,501,2,,,,,,5
09,014,0001,090140004146,2,09-014-0001-00,00055,35,04,09014000414601,01,1,3,30,03,2017,0102,009,221,1,,,,,,5
09,014,0001,090140004150,2,09-014-0001-00,00055,35,04,09014000415001,01,1,3,31,06,2017,0401,009,408,2,,,,,,5
09,014,0001,090140004395,2,09-014-0001-00,00058,30,04,09014000439501,01,1,1,40,06,2017,0102,009,405,3,08,2018,0102,1,01,5
09,014,0001,090140004453,2,09-014-0001-00,00058,30,04,09014000445301,01,1,1,29,12,2015,0409,009,161,3,12,2016,9999,3,,5
09,014,0001,090140004465,2,09-014-0001-00,00058,30,04,09014000446501,01,1,3,34,09,2015,0102,009,315,2,,,,,,5
09,014,0001,090140004466,2,09-014-0001-00,00058,30,04,09014000446601,01,1,1,27,09,2015,0501,009,402,2,,,,,,5
09,014,0001,090140004479,2,09-014-0001-00,00058,30,04,09014000447901,01,1,3,2,06,2017,0306,009,221,1,,,,,,5
09,014,0001,090140004479,2,09-014-0001-00,00058,30,04,09014000447902,02,1,3,2,06,2017,0501,009,221,1,,,,,,5
09,014,0001,090140004517,2,09-014-0001-00,00059,33,04,09014000451701,02,1,3,35,01,2019,0102,009,221,1,,,,,,5
09,014,0001,090140004526,2,09-014-0001-00,00059,33,04,09014000452601,01,1,1,999,99,9999,9999,999,999,9,,,,,,5
09,014,0001,090140004565,2,09-014-0001-00,00059,33,04,09014000456501,01,1,1,38,02,2018,0501,015,415,2,,,,,,5
09,014,0001,090140004567,2,09-014-0001-00,00059,33,04,09014000456701,01,1,3,76,02,2020,0301,009,402,2,,,,,,5
09,014,0001,090140004577,2,09-014-0001-00,00059,33,01,09014000457701,01,1,1,18,01,2016,0102,009,402,3,12,2019,0102,3,,5
09,014,0001,090140004582,2,09-014-0001-00,00059,33,04,09014000458201,01,1,1,36,01,2020,0403,009,436,2,,,,,,5
09,014,0001,090140004582,2,09-014-0001-00,00059,33,04,09014000458202,02,1,3,34,06,2019,0109,009,436,3,07,2019,0502,1,01,5
09,014,0001,090140004585,2,09-014-0001-00,00059,33,04,09014000458501,01,1,1,30,02,2018,0101,009,213,2,,,,,,5
09,014,0001,090140004590,2,09-014-0001-00,00059,33,04,09014000459001,01,1,1,22,09,2018,0501,009,501,2,,,,,,5
09,014,0001,090140004624,2,09-014-0001-00,00059,33,04,09014000462401,01,1,3,32,06,2017,0501,009,415,3,06,2018,0502,1,01,5
09,014,0001,090140004632,2,09-014-0001-00,00059,33,04,09014000463201,01,1,3,32,09,2019,0102,009,221,1,,,,,,5
09,014,0001,090140004671,2,09-014-0001-00,00060,31,04,09014000467101,01,1,3,30,07,2017,0401,009,221,1,,,,,,5
09,014,0001,090140004671,2,09-014-0001-00,00060,31,04,09014000467102,02,1,1,30,10,2019,0102,009,439,2,,,,,,5
09,014,0001,090140004682,2,09-014-0001-00,00060,31,04,09014000468201,01,1,1,34,06,2019,0402,009,214,2,,,,,,5
09,014,0001,090140004734,2,09-014-0001-00,00060,31,04,09014000473401,01,1,1,19,06,2019,0301,009,402,1,,,,,,5
09,014,0001,090140004777,2,09-014-0001-00,00060,31,04,09014000477701,01,1,1,36,01,2016,0501,009,415,3,03,2018,0102,1,01,5
09,014,0001,090140004816,2,09-014-0001-00,00061,32,04,09014000481601,01,1,1,35,05,2017,0102,009,419,3,99,9999,9999,9,,5
09,014,0001,090140004839,2,09-014-0001-00,00061,32,04,09014000483901,01,1,1,30,08,2017,0102,009,234,3,02,2018,0102,1,01,5
09,014,0001,090140004847,2,09-014-0001-00,00061,32,02,09014000484701,01,1,1,31,01,2016,0102,009,239,3,01,2017,0301,1,02,5
09,014,0001,090140004871,2,09-014-0001-00,00061,32,04,09014000487101,01,1,3,20,09,2017,0601,009,213,2,,,,,,5
09,014,0001,090140004907,2,09-014-0001-00,00061,32,04,09014000490701,01,1,1,23,02,2016,0501,015,204,3,08,2016,0301,1,01,5
09,014,0001,090140004940,2,09-014-0001-00,00062,29,01,09014000494001,01,1,3,40,03,2019,0102,009,237,2,,,,,,5
